n_id,longitude,latitude,type,voltage,frequency,name,operator,not_accurate
422832203,-76.6880484584,37.1634821907,plant,0,,Dominion Surry Power Station,,
81826853,-76.5865066321,36.8957324152,station,0,,Chuckatuck Substation,Dominion,
97734695,-79.1138421858,38.1937636804,station,0,,West Staunton Substation,,
96583494,-78.9707361043,38.3142265741,station,0,,Valley Substation,,
108017192,-77.0485988199,38.8694195615,substation,0,,Pentagon Substation,,
107946151,-77.0546293224,38.8416632061,substation,0,,Glebe Substation,,
80763433,-76.2402416743,36.7591977157,station,0,,Thrasher Substation,,
80763970,-76.1575604018,36.779458439,station,0,,Stumpy Lake Substation,Dominion,
96197171,-77.4276608115,38.031112595,station,0,,Saint Johns Substation,,
96368743,-77.443498637,37.8217578436,substation,0,,Four Rivers Substation,,
96197173,-77.431255158,38.0292414612,station,0,,Saint Johns Substation,,
96290431,-77.5992030806,38.146775507,station,0,,,,
402497011,-76.0923008705,36.7710074247,substation,0,,Landstown Substation,Dominion,
82899127,-78.4153720935,38.1185639129,station,0,,Proffit Substation,Rappahannock Electric Cooperative,
82899118,-78.433801644,38.12731996,sub_station,0,,Hollymead Substation,,
97251408,-77.7696737556,38.5277710447,station,0,,Marsh Run Substation,,
96303284,-77.7088505077,38.5008717832,station,0,,Morrisville Substation,,
82409559,-77.4627454825,37.7407331227,sub_station,0,,Hanover Substation,,
96368732,-77.4372174857,37.818806967,station,0,,Bear Island Substation,,
81509470,-76.3670501852,37.0299269896,sub_station,0,,,,
82202437,-76.6023130951,36.7842086836,station,0,,Kings Fork Substation,Dominion,
81512694,-76.4009630164,37.0579926053,sub_station,0,,,,
108051552,-77.054855836,38.7970918795,station,0,,Jefferson Street Substation,Dominion,
69082038,-77.1084916716,38.7848590653,station,0,,,,
82457699,-78.8128052641,38.2660570002,sub_station,0,,Grottoes Substation,,
82456878,-78.8488801238,38.1069531999,sub_station,0,,Dooms Substation,,
81926763,-76.2369099669,36.6436111545,station,0,,Hickory Substation,,
81523364,-76.1896763358,36.6904166914,station,0,,Fentress Substation,,
81550958,-77.4059453678,37.0853552804,station,0,,Carson Substation,Dominion,
88887097,-77.6707634597,36.4746415111,substation,0,,,,
81539967,-77.3591254203,37.2000143921,substation,0,,,,
82499186,-78.4578475909,38.0415697597,sub_station,0,,,,
97721028,-78.2216444481,38.126519265,station,0,,Gordonsville Substation,,
82511995,-77.7971986366,38.0611888152,station,0,,North Anna Substation,,
149931756,-78.2030752421,38.1246827894,generator,0,,South Anna,,
96175554,-77.3659733408,37.5156025562,station,0,,Charles City Road Substation,,
82993806,-76.0752723612,36.8383587691,sub_station,0,,Lynnhaven Substation,,
81603219,-76.3769920031,36.8710901222,sub_station,0,,,,
81536396,-76.4211010287,36.8753609639,sub_station,0,,,,
45861026,-77.4703901655,38.8750813815,station,0,,,,
46366963,-77.4576776438,38.8870212118,station,0,,,,
107943590,-77.2437614112,38.7967304267,station,0,,Ravensworth Substation,Dominion,
107944788,-77.2191085335,38.8544117126,station,0,,Gallows Road Substation,Dominion,
107944354,-77.2236699116,38.8218474403,substation,0,,Braddock Substation,Dominion,
102472894,-77.2963712827,38.7982119809,sub_station,0,,,,
45862891,-77.2634703067,38.7739345271,station,0,,Keene Mill Substation,Dominion,
150155122,-78.7063963603,36.8661079997,substation,0,,Clover Substation,,
150155535,-78.9233422625,36.7805876022,sub_station,0,,Banister Dam Substation,,
64881331,-77.4283959221,38.9197864596,station,0,,,,
46366976,-77.4116092123,38.8935939861,station,0,,,,
46345399,-77.4318135458,38.9453327993,station,0,,,,
135673024,-77.1935303836,38.7473382586,substation,0,,,,
223220972,-77.1504297501,38.7631024068,station,0,,,,
97721029,-78.215043388,38.117403673,generator,0,,Louisa CT,,
107976392,-77.4293712649,37.4545691208,station,0,,Spruance Substation,,
82121418,-76.9119524301,37.4201380661,substation,0,,Lanexa Substation,,
155438117,-77.0794418322,36.2562564859,station,0,,Earleys Substation,Virginia Electric & Power Company,
232289062,-77.1937844026,38.7390923364,station,0,,,,
45844397,-77.2887429228,38.7236183934,station,0,,Ox Substation,Dominion,
155644157,-76.4614603896,36.2226063087,sub_station,0,,Winfall Substation,,
96277268,-77.51335812,38.0737226457,station,0,,Ladysmith CT Substation,,
96277269,-77.5502728,38.0467587107,station,0,,Ladysmith Substation,,
82442537,-77.7040135219,37.5026711773,station,0,,Midlothian Substation,Dominion,
96396693,-77.7939143159,37.6361449426,substation,0,,North Pole Substation,,
97254542,-77.7674933048,38.6974286419,station,0,,Warrenton Substation,,
45842781,-77.5490824825,38.9634780471,substation,0,,Brambleton Substation,Dominion,
45842846,-77.5287622083,39.0758888908,substation,0,,Pleasant View Substation,Dominion,
96191838,-77.2505798982,37.6345649553,station,0,,Old Church Substation,,
416630178,-76.3019336977,36.7718792089,plant,0,,,,
81536407,-76.5248675519,36.8833778847,station,0,,Crittenden Substation,Dominion,
149697933,-78.2843206076,37.6971048993,substation,0,,Bear Garden Substation,,
96396692,-77.6235909899,37.6595901971,substation,0,,Short Pump Substation,,
59409859,-77.3456401894,38.9529544437,station,0,,Reston Substation,Dominion,
59337974,-77.4563485276,39.0260570866,substation,0,,Beaumeade Substation,Dominion Virginia Power,
80915399,-77.2826273276,37.2899233047,sub_station,0,,Hopewell Substation,,
150287338,-78.3931301267,37.3113311537,substation,0,,,,
81818612,-76.6949967605,37.1618935527,sub_station,0,,,,
143299377,-79.8002609557,38.2089787611,plant,0,,Bath County Pumped Storage Station,,
45855878,-77.2782093259,38.5517459476,station,0,,,,
64880459,-76.8709366183,38.7383831499,substation,500000,,Surrattsville Substation,PEPCO,
34610867,-77.5294971382,39.0771502723,substation,0,,Pleasant View Substation,Dominion,
96639070,-79.2713199334,39.2028688044,substation,0,,Mount Storm Substation,,
81595538,-77.1586749577,37.4371482319,sub_station,0,,Chickahominy Substation,,
97538244,-79.2218508136,39.2020387033,station,0,,Greenland Gap Substation,,
82950841,-78.3741982512,37.8685906773,sub_station,0,,,,
45855559,-77.3988939483,38.7810307643,station,0,,,,
82950820,-78.3797020403,37.866799753,generator,0,,Tenaska Virginia Generating Station,,
108721482,-81.6795599109,36.9214338554,station,0,,Broadford Substation,AEP,
108718796,-82.2795137865,36.4421848881,station,0,,Sullivan Substation,TVA,
108642694,-82.8078840519,36.4607057191,station,0,,Phipps Bend Substation,,
151115344,-83.0432534496,36.7838819406,sub_station,0,,Pocket Substation,,
81818604,-76.7386626741,37.0145997571,station,0,,Septa Substation,Dominion,
82511993,-77.789961841,38.0608104437,plant,0,,North Anna Nuclear Generating Station,,
